,Car Names,Mileages,Ratings,Reviews,used/certified,price drop,Price,Price_d,used,Reviews_d,price_drop,Mileages_d,group,test,year,Manufacture,model_name
4154,2020 Nissan Rogue SV,"24,759 mi.",4.9,"(2,268 reviews)",Used,$237 price drop,"$23,990",23990.0,1.0,2268.0,237.0,24759.0,1332.0,"['2020', 'Nissan', 'Rogue', 'SV']",2020,Nissan,"['Rogue', 'SV']"
4155,2019 Subaru Outback 2.5i Limited,"45,245 mi.",4.8,(383 reviews),Subaru Certified,"$1,000 price drop","$34,990",34990.0,0.0,383.0,1000.0,45245.0,1020.0,"['2019', 'Subaru', 'Outback', '2.5i', 'Limited']",2019,Subaru,"['Outback', '2.5i', 'Limited']"
4156,2021 Toyota Highlander Platinum,"20,094 mi.",4.9,(131 reviews),Used,"$3,440 price drop","$52,074",52074.0,1.0,131.0,3440.0,20094.0,1652.0,"['2021', 'Toyota', 'Highlander', 'Platinum']",2021,Toyota,"['Highlander', 'Platinum']"
4157,2021 Lexus IS 300 ,"26,875 mi.",4.9,"(2,470 reviews)",Used,$491 price drop,"$43,874",43874.0,1.0,2470.0,491.0,26875.0,1566.0,"['2021', 'Lexus', 'IS', '300', '']",2021,Lexus,"['IS', '300', '']"
4158,2018 Toyota 4Runner Limited,"14,872 mi.",4.2,(61 reviews),Used,"$3,500 price drop","$39,495",39495.0,1.0,61.0,3500.0,14872.0,675.0,"['2018', 'Toyota', '4Runner', 'Limited']",2018,Toyota,"['4Runner', 'Limited']"
4159,2015 Ford F-150 Platinum,"62,457 mi.",4.6,"(1,122 reviews)",Used,$500 price drop,"$47,526",47526.0,1.0,1122.0,500.0,62457.0,192.0,"['2015', 'Ford', 'F-150', 'Platinum']",2015,Ford,"['F-150', 'Platinum']"
4160,2018 Toyota Highlander XLE,"24,013 mi.",4.8,"(1,700 reviews)",Used,"$1,780 price drop","$28,497",28497.0,1.0,1700.0,1780.0,24013.0,681.0,"['2018', 'Toyota', 'Highlander', 'XLE']",2018,Toyota,"['Highlander', 'XLE']"
4161,2021 Honda Pilot EX-L,"94,810 mi.",4.3,(106 reviews),Honda Certified,$500 price drop,"$41,096",41096.0,0.0,106.0,500.0,94810.0,1517.0,"['2021', 'Honda', 'Pilot', 'EX-L']",2021,Honda,"['Pilot', 'EX-L']"
4162,2019 Lexus RX 350 F Sport,"18,829 mi.",3.5,(54 reviews),Used,"$2,999 price drop","$48,987",48987.0,1.0,54.0,2999.0,18829.0,930.0,"['2019', 'Lexus', 'RX', '350', 'F', 'Sport']",2019,Lexus,"['RX', '350', 'F', 'Sport']"
4163,2020 Ford Explorer Limited,"35,373 mi.",4.9,"(12,923 reviews)",Used,$500 price drop,"$41,500",41500.0,1.0,12923.0,500.0,35373.0,1167.0,"['2020', 'Ford', 'Explorer', 'Limited']",2020,Ford,"['Explorer', 'Limited']"
4164,2018 Porsche Macan S,"24,164 mi.",4.9,"(1,568 reviews)",Used,$544 price drop,"$43,996",43996.0,1.0,1568.0,544.0,24164.0,655.0,"['2018', 'Porsche', 'Macan', 'S']",2018,Porsche,"['Macan', 'S']"
4165,2017 GMC Yukon XL SLT,"68,360 mi.",4.6,"(1,789 reviews)",Used,"$1,200 price drop","$37,991",37991.0,1.0,1789.0,1200.0,68360.0,397.0,"['2017', 'GMC', 'Yukon', 'XL', 'SLT']",2017,GMC,"['Yukon', 'XL', 'SLT']"
4166,2019 BMW 330 i,"92,878 mi.",4.3,"(1,341 reviews)",Used,$400 price drop,"$35,480",35480.0,1.0,1341.0,400.0,92878.0,732.0,"['2019', 'BMW', '330', 'i']",2019,BMW,"['330', 'i']"
4167,2020 Toyota Camry SE,"35,420 mi.",4.7,(215 reviews),Used,"$1,290 price drop","$28,889",28889.0,1.0,215.0,1290.0,35420.0,1362.0,"['2020', 'Toyota', 'Camry', 'SE']",2020,Toyota,"['Camry', 'SE']"
4168,2020 Ford F-150 Lariat,"64,585 mi.",4.6,(304 reviews),Used,"$1,000 price drop","$74,598",74598.0,1.0,304.0,1000.0,64585.0,1171.0,"['2020', 'Ford', 'F-150', 'Lariat']",2020,Ford,"['F-150', 'Lariat']"
4169,2021 Toyota Corolla Hatchback SE,"11,270 mi.",4.7,(224 reviews),Used,$999 price drop,"$27,398",27398.0,1.0,224.0,999.0,11270.0,1646.0,"['2021', 'Toyota', 'Corolla', 'Hatchback', 'SE']",2021,Toyota,"['Corolla', 'Hatchback', 'SE']"
4170,2019 Mercedes-Benz CLA 250 Base 4MATIC,"14,360 mi.",4.8,"(4,636 reviews)",Mercedes-Benz Certified,$285 price drop,"$32,826",32826.0,0.0,4636.0,285.0,14360.0,965.0,"['2019', 'Mercedes-Benz', 'CLA', '250', 'Base', '4MATIC']",2019,Mercedes-Benz,"['CLA', '250', 'Base', '4MATIC']"
4171,2020 Mercedes-Benz E-Class E 350,"24,288 mi.",4.4,(197 reviews),Used,$305 price drop,"$47,999",47999.0,1.0,197.0,305.0,24288.0,1305.0,"['2020', 'Mercedes-Benz', 'E-Class', 'E', '350']",2020,Mercedes-Benz,"['E-Class', 'E', '350']"
4172,2015 Mercedes-Benz C-Class C 300,"17,691 mi.",4.7,"(3,706 reviews)",Used,$400 price drop,"$22,991",22991.0,1.0,3706.0,400.0,17691.0,215.0,"['2015', 'Mercedes-Benz', 'C-Class', 'C', '300']",2015,Mercedes-Benz,"['C-Class', 'C', '300']"
4173,2018 Subaru Crosstrek 2.0i Premium,"78,836 mi.",4.5,"(1,544 reviews)",Used,"$2,500 price drop","$27,399",27399.0,1.0,1544.0,2500.0,78836.0,662.0,"['2018', 'Subaru', 'Crosstrek', '2.0i', 'Premium']",2018,Subaru,"['Crosstrek', '2.0i', 'Premium']"
4174,2015 Ford Escape Titanium,"31,819 mi.",4.3,(75 reviews),Used,$600 price drop,"$19,985",19985.0,1.0,75.0,600.0,31819.0,189.0,"['2015', 'Ford', 'Escape', 'Titanium']",2015,Ford,"['Escape', 'Titanium']"
4175,2020 Ford Explorer ST,"22,063 mi.",4.8,"(4,243 reviews)",Used,$292 price drop,"$50,991",50991.0,1.0,4243.0,292.0,22063.0,1169.0,"['2020', 'Ford', 'Explorer', 'ST']",2020,Ford,"['Explorer', 'ST']"
4176,2017 Nissan Armada Platinum,"12,925 mi.",4.8,"(4,814 reviews)",Used,"$1,003 price drop","$38,500",38500.0,1.0,4814.0,1003.0,12925.0,460.0,"['2017', 'Nissan', 'Armada', 'Platinum']",2017,Nissan,"['Armada', 'Platinum']"
4178,2018 Toyota RAV4 XLE,"52,995 mi.",4.2,(102 reviews),Used,$100 price drop,"$27,500",27500.0,1.0,102.0,100.0,52995.0,686.0,"['2018', 'Toyota', 'RAV4', 'XLE']",2018,Toyota,"['RAV4', 'XLE']"
4179,2019 Honda HR-V LX,"40,916 mi.",4.9,(708 reviews),Used,$199 price drop,"$25,905",25905.0,1.0,708.0,199.0,40916.0,849.0,"['2019', 'Honda', 'HR-V', 'LX']",2019,Honda,"['HR-V', 'LX']"
4180,2017 Chevrolet Equinox LS,"13,215 mi.",3.6,(133 reviews),Used,$540 price drop,"$18,887",18887.0,1.0,133.0,540.0,13215.0,363.0,"['2017', 'Chevrolet', 'Equinox', 'LS']",2017,Chevrolet,"['Equinox', 'LS']"
4181,2017 Ford Explorer XLT,"31,140 mi.",4.1,(762 reviews),Used,"$1,000 price drop","$25,214",25214.0,1.0,762.0,1000.0,31140.0,382.0,"['2017', 'Ford', 'Explorer', 'XLT']",2017,Ford,"['Explorer', 'XLT']"
4182,2020 Lincoln Corsair Reserve,"66,755 mi.",4.9,(705 reviews),Used,$317 price drop,"$42,610",42610.0,1.0,705.0,317.0,66755.0,1286.0,"['2020', 'Lincoln', 'Corsair', 'Reserve']",2020,Lincoln,"['Corsair', 'Reserve']"
4183,2020 RAM 1500 Big Horn,"13,279 mi.",4.7,(719 reviews),Used,$876 price drop,"$44,608",44608.0,1.0,719.0,876.0,13279.0,1341.0,"['2020', 'RAM', '1500', 'Big', 'Horn']",2020,RAM,"['1500', 'Big', 'Horn']"
4184,2019 Volkswagen Atlas 3.6L SEL,"17,368 mi.",4.9,"(3,078 reviews)",Used,$200 price drop,"$39,995",39995.0,1.0,3078.0,200.0,17368.0,1050.0,"['2019', 'Volkswagen', 'Atlas', '3.6L', 'SEL']",2019,Volkswagen,"['Atlas', '3.6L', 'SEL']"
4185,2022 Hyundai Tucson SEL,"31,475 mi.",4.9,(0 reviews),Used,$200 price drop,"$32,515",32515.0,1.0,0.0,200.0,31475.0,1714.0,"['2022', 'Hyundai', 'Tucson', 'SEL']",2022,Hyundai,"['Tucson', 'SEL']"
4186,2019 Toyota Camry XSE,"12,389 mi.",4.8,"(7,484 reviews)",Toyota Certified,$999 price drop,"$34,864",34864.0,0.0,7484.0,999.0,12389.0,1033.0,"['2019', 'Toyota', 'Camry', 'XSE']",2019,Toyota,"['Camry', 'XSE']"
4187,2019 Buick Encore Preferred,"47,894 mi.",4.7,(586 reviews),Used,$475 price drop,"$25,299",25299.0,1.0,586.0,475.0,47894.0,765.0,"['2019', 'Buick', 'Encore', 'Preferred']",2019,Buick,"['Encore', 'Preferred']"
4188,2015 Land Rover Range Rover Evoque Pure Plus,"10,751 mi.",4.6,"(1,362 reviews)",Used,$705 price drop,"$25,965",25965.0,1.0,1362.0,705.0,10751.0,206.0,"['2015', 'Land', 'Rover', 'Range', 'Rover', 'Evoque', 'Pure', 'Plus']",2015,Land,"['Rover', 'Range', 'Rover', 'Evoque', 'Pure', 'Plus']"
4189,2018 Honda Civic EX,"78,256 mi.",4.8,"(1,351 reviews)",Honda Certified,"$1,843 price drop","$22,918",22918.0,0.0,1351.0,1843.0,78256.0,580.0,"['2018', 'Honda', 'Civic', 'EX']",2018,Honda,"['Civic', 'EX']"
4190,2018 Porsche Macan Base,"65,031 mi.",3.6,(661 reviews),Used,$508 price drop,"$42,591",42591.0,1.0,661.0,508.0,65031.0,654.0,"['2018', 'Porsche', 'Macan', 'Base']",2018,Porsche,"['Macan', 'Base']"
4191,2013 Lincoln MKZ Base,"36,610 mi.",4.7,(43 reviews),Used,"$1,200 price drop","$14,995",14995.0,1.0,43.0,1200.0,36610.0,112.0,"['2013', 'Lincoln', 'MKZ', 'Base']",2013,Lincoln,"['MKZ', 'Base']"
4192,2021 RAM 1500 Limited,"79,557 mi.",4.5,"(1,483 reviews)",RAM Certified,"$3,972 price drop","$68,348",68348.0,0.0,1483.0,3972.0,79557.0,1621.0,"['2021', 'RAM', '1500', 'Limited']",2021,RAM,"['1500', 'Limited']"
4193,2021 Jeep Wrangler Unlimited Sport Altitude,"18,811 mi.",4.9,(60 reviews),Used,"$2,390 price drop","$47,290",47290.0,1.0,60.0,2390.0,18811.0,1544.0,"['2021', 'Jeep', 'Wrangler', 'Unlimited', 'Sport', 'Altitude']",2021,Jeep,"['Wrangler', 'Unlimited', 'Sport', 'Altitude']"
4194,2021 Toyota Corolla LE,"15,267 mi.",4.8,(862 reviews),Used,"$1,199 price drop","$26,988",26988.0,1.0,862.0,1199.0,15267.0,1647.0,"['2021', 'Toyota', 'Corolla', 'LE']",2021,Toyota,"['Corolla', 'LE']"
4195,2019 Subaru Crosstrek 2.0i Premium,"36,998 mi.",4.6,"(1,027 reviews)",Used,$548 price drop,"$27,999",27999.0,1.0,1027.0,548.0,36998.0,1013.0,"['2019', 'Subaru', 'Crosstrek', '2.0i', 'Premium']",2019,Subaru,"['Crosstrek', '2.0i', 'Premium']"
4196,2021 RAM 1500 Limited,"49,752 mi.",4.9,(315 reviews),RAM Certified,$700 price drop,"$65,900",65900.0,0.0,315.0,700.0,49752.0,1621.0,"['2021', 'RAM', '1500', 'Limited']",2021,RAM,"['1500', 'Limited']"
4197,2019 Mercedes-Benz GLC 300 Base 4MATIC,"24,600 mi.",4.8,"(3,025 reviews)",Used,"$1,000 price drop","$39,678",39678.0,1.0,3025.0,1000.0,24600.0,975.0,"['2019', 'Mercedes-Benz', 'GLC', '300', 'Base', '4MATIC']",2019,Mercedes-Benz,"['GLC', '300', 'Base', '4MATIC']"
4198,2018 Mazda CX-5 Grand Touring,"17,391 mi.",4.8,"(8,524 reviews)",Used,"$1,003 price drop","$28,979",28979.0,1.0,8524.0,1003.0,17391.0,625.0,"['2018', 'Mazda', 'CX-5', 'Grand', 'Touring']",2018,Mazda,"['CX-5', 'Grand', 'Touring']"
4199,2015 Mercedes-Benz S-Class S 550 4MATIC,"24,118 mi.",4.7,"(1,470 reviews)",Used,"$2,611 price drop","$42,790",42790.0,1.0,1470.0,2611.0,24118.0,222.0,"['2015', 'Mercedes-Benz', 'S-Class', 'S', '550', '4MATIC']",2015,Mercedes-Benz,"['S-Class', 'S', '550', '4MATIC']"
4200,2019 Subaru Outback 2.5i Premium,"55,803 mi.",3.7,(317 reviews),Used,"$2,000 price drop","$32,750",32750.0,1.0,317.0,2000.0,55803.0,1021.0,"['2019', 'Subaru', 'Outback', '2.5i', 'Premium']",2019,Subaru,"['Outback', '2.5i', 'Premium']"
4201,2020 RAM 1500 Laramie,"12,385 mi.",4.8,(70 reviews),Used,$312 price drop,"$50,998",50998.0,1.0,70.0,312.0,12385.0,1343.0,"['2020', 'RAM', '1500', 'Laramie']",2020,RAM,"['1500', 'Laramie']"
4202,2018 Ford Explorer Limited,"19,228 mi.",3.9,(651 reviews),Used,"$2,000 price drop","$34,798",34798.0,1.0,651.0,2000.0,19228.0,560.0,"['2018', 'Ford', 'Explorer', 'Limited']",2018,Ford,"['Explorer', 'Limited']"
4203,2015 GMC Yukon Denali,"24,914 mi.",4.9,(7 reviews),Used,"$1,107 price drop","$36,995",36995.0,1.0,7.0,1107.0,24914.0,195.0,"['2015', 'GMC', 'Yukon', 'Denali']",2015,GMC,"['Yukon', 'Denali']"
4204,2022 BMW X3 M AWD,"89,048 mi.",4.5,"(3,443 reviews)",Used,"$1,518 price drop","$86,982",86982.0,1.0,3443.0,1518.0,89048.0,1693.0,"['2022', 'BMW', 'X3', 'M', 'AWD']",2022,BMW,"['X3', 'M', 'AWD']"
4205,2019 Honda CR-V EX,"12,567 mi.",4.5,"(1,592 reviews)",Honda Certified,"$1,000 price drop","$32,291",32291.0,0.0,1592.0,1000.0,12567.0,841.0,"['2019', 'Honda', 'CR-V', 'EX']",2019,Honda,"['CR-V', 'EX']"
4206,2019 Mazda CX-5 Touring,"20,526 mi.",4.3,(886 reviews),Used,$500 price drop,"$27,523",27523.0,1.0,886.0,500.0,20526.0,948.0,"['2019', 'Mazda', 'CX-5', 'Touring']",2019,Mazda,"['CX-5', 'Touring']"
4207,2021 Mercedes-Benz GLC 300 Base,"18,236 mi.",4.8,(998 reviews),Used,"$3,000 price drop","$44,999",44999.0,1.0,998.0,3000.0,18236.0,1598.0,"['2021', 'Mercedes-Benz', 'GLC', '300', 'Base']",2021,Mercedes-Benz,"['GLC', '300', 'Base']"
4208,2019 Jeep Grand Cherokee Limited,"20,038 mi.",4.3,(710 reviews),Used,"$1,080 price drop","$34,290",34290.0,1.0,710.0,1080.0,20038.0,886.0,"['2019', 'Jeep', 'Grand', 'Cherokee', 'Limited']",2019,Jeep,"['Grand', 'Cherokee', 'Limited']"
4209,2019 Land Rover Range Rover 5.0L V8 Supercharged,"59,250 mi.",4.7,(160 reviews),Used,"$4,000 price drop","$93,057",93057.0,1.0,160.0,4000.0,59250.0,902.0,"['2019', 'Land', 'Rover', 'Range', 'Rover', '5.0L', 'V8', 'Supercharged']",2019,Land,"['Rover', 'Range', 'Rover', '5.0L', 'V8', 'Supercharged']"
4210,2018 Dodge Durango GT,"30,692 mi.",4.7,(927 reviews),Used,"$1,461 price drop","$34,489",34489.0,1.0,927.0,1461.0,30692.0,552.0,"['2018', 'Dodge', 'Durango', 'GT']",2018,Dodge,"['Durango', 'GT']"
4211,2021 Ford F-150 XLT,"41,779 mi.",4.7,"(1,805 reviews)",Used,"$1,599 price drop","$54,989",54989.0,1.0,1805.0,1599.0,41779.0,1488.0,"['2021', 'Ford', 'F-150', 'XLT']",2021,Ford,"['F-150', 'XLT']"
4212,2019 Subaru Forester Limited,"15,322 mi.",4.8,(346 reviews),Used,$135 price drop,"$31,023",31023.0,1.0,346.0,135.0,15322.0,1014.0,"['2019', 'Subaru', 'Forester', 'Limited']",2019,Subaru,"['Forester', 'Limited']"
4213,2019 Honda Civic LX,"38,215 mi.",4.9,"(4,127 reviews)",Honda Certified,"$2,028 price drop","$25,407",25407.0,0.0,4127.0,2028.0,38215.0,846.0,"['2019', 'Honda', 'Civic', 'LX']",2019,Honda,"['Civic', 'LX']"
4214,2019 Honda Odyssey EX-L,"35,097 mi.",4.0,"(2,106 reviews)",Used,$505 price drop,"$40,142",40142.0,1.0,2106.0,505.0,35097.0,851.0,"['2019', 'Honda', 'Odyssey', 'EX-L']",2019,Honda,"['Odyssey', 'EX-L']"
4215,2020 Toyota RAV4 XLE,"48,280 mi.",4.9,"(1,026 reviews)",Used,$459 price drop,"$29,801",29801.0,1.0,1026.0,459.0,48280.0,1372.0,"['2020', 'Toyota', 'RAV4', 'XLE']",2020,Toyota,"['RAV4', 'XLE']"
4217,2016 Honda Pilot EX,"29,595 mi.",4.7,"(3,052 reviews)",Used,"$1,000 price drop","$19,992",19992.0,1.0,3052.0,1000.0,29595.0,289.0,"['2016', 'Honda', 'Pilot', 'EX']",2016,Honda,"['Pilot', 'EX']"
4218,2019 BMW X3 xDrive30i,"144,823 mi.",5.0,(5 reviews),Used,$200 price drop,"$40,999",40999.0,1.0,5.0,200.0,144823.0,754.0,"['2019', 'BMW', 'X3', 'xDrive30i']",2019,BMW,"['X3', 'xDrive30i']"
4219,2019 Mercedes-Benz C-Class C 300,"20,021 mi.",4.9,"(21,777 reviews)",Used,$500 price drop,"$30,599",30599.0,1.0,21777.0,500.0,20021.0,962.0,"['2019', 'Mercedes-Benz', 'C-Class', 'C', '300']",2019,Mercedes-Benz,"['C-Class', 'C', '300']"
4220,2017 BMW X3 xDrive28i,"39,976 mi.",4.7,(272 reviews),Used,"$1,000 price drop","$23,899",23899.0,1.0,272.0,1000.0,39976.0,354.0,"['2017', 'BMW', 'X3', 'xDrive28i']",2017,BMW,"['X3', 'xDrive28i']"
4221,2013 Honda CR-V EX-L,"85,506 mi.",4.0,(4 reviews),Used,"$1,647 price drop","$25,998",25998.0,1.0,4.0,1647.0,85506.0,106.0,"['2013', 'Honda', 'CR-V', 'EX-L']",2013,Honda,"['CR-V', 'EX-L']"
4222,2019 Lexus RX 350 350,"27,587 mi.",4.7,"(2,744 reviews)",Used,"$2,286 price drop","$39,781",39781.0,1.0,2744.0,2286.0,27587.0,926.0,"['2019', 'Lexus', 'RX', '350', '350']",2019,Lexus,"['RX', '350', '350']"
4223,2020 Acura TLX FWD,"64,063 mi.",3.7,(61 reviews),Acura Certified,$500 price drop,"$31,748",31748.0,0.0,61.0,500.0,64063.0,1082.0,"['2020', 'Acura', 'TLX', 'FWD']",2020,Acura,"['TLX', 'FWD']"
4224,2021 Nissan Altima 2.5 SV,"20,417 mi.",4.4,(730 reviews),Used,$278 price drop,"$24,477",24477.0,1.0,730.0,278.0,20417.0,1606.0,"['2021', 'Nissan', 'Altima', '2.5', 'SV']",2021,Nissan,"['Altima', '2.5', 'SV']"
4225,2019 Lexus NX 300 ,"39,884 mi.",2.2,(12 reviews),Used,$200 price drop,"$41,998",41998.0,1.0,12.0,200.0,39884.0,922.0,"['2019', 'Lexus', 'NX', '300', '']",2019,Lexus,"['NX', '300', '']"
4226,2017 Toyota RAV4 Hybrid Limited,"12,228 mi.",3.9,(20 reviews),Used,"$1,486 price drop","$35,157",35157.0,1.0,20.0,1486.0,12228.0,489.0,"['2017', 'Toyota', 'RAV4', 'Hybrid', 'Limited']",2017,Toyota,"['RAV4', 'Hybrid', 'Limited']"
4227,2019 Mercedes-Benz C-Class C 300 4MATIC,"23,299 mi.",4.3,(63 reviews),Used,"$1,500 price drop","$37,977",37977.0,1.0,63.0,1500.0,23299.0,963.0,"['2019', 'Mercedes-Benz', 'C-Class', 'C', '300', '4MATIC']",2019,Mercedes-Benz,"['C-Class', 'C', '300', '4MATIC']"
4228,2019 BMW 530 i,"35,483 mi.",4.5,(524 reviews),BMW Certified,$990 price drop,"$35,711",35711.0,0.0,524.0,990.0,35483.0,737.0,"['2019', 'BMW', '530', 'i']",2019,BMW,"['530', 'i']"
4229,2017 INFINITI Q50 400,"47,827 mi.",3.3,(239 reviews),Used,$481 price drop,"$28,109",28109.0,1.0,239.0,481.0,47827.0,411.0,"['2017', 'INFINITI', 'Q50', '400']",2017,INFINITI,"['Q50', '400']"
4230,2019 Jeep Grand Cherokee Limited,"46,474 mi.",4.1,(458 reviews),Jeep Certified,"$1,000 price drop","$30,500",30500.0,0.0,458.0,1000.0,46474.0,886.0,"['2019', 'Jeep', 'Grand', 'Cherokee', 'Limited']",2019,Jeep,"['Grand', 'Cherokee', 'Limited']"
4231,2019 GMC Acadia SLE-2,"64,610 mi.",4.7,(771 reviews),Used,$500 price drop,"$30,332",30332.0,1.0,771.0,500.0,64610.0,827.0,"['2019', 'GMC', 'Acadia', 'SLE-2']",2019,GMC,"['Acadia', 'SLE-2']"
4232,2021 Toyota Tundra ,"12,507 mi.",4.5,(138 reviews),Used,$600 price drop,"$47,971",47971.0,1.0,138.0,600.0,12507.0,1670.0,"['2021', 'Toyota', 'Tundra', '']",2021,Toyota,"['Tundra', '']"
4233,2017 Jeep Grand Cherokee Limited,"32,255 mi.",4.7,"(1,025 reviews)",Used,$669 price drop,"$24,592",24592.0,1.0,1025.0,669.0,32255.0,421.0,"['2017', 'Jeep', 'Grand', 'Cherokee', 'Limited']",2017,Jeep,"['Grand', 'Cherokee', 'Limited']"
4234,2019 Mercedes-Benz C-Class C 300,"87,132 mi.",4.7,"(1,286 reviews)",Used,$250 price drop,"$32,844",32844.0,1.0,1286.0,250.0,87132.0,962.0,"['2019', 'Mercedes-Benz', 'C-Class', 'C', '300']",2019,Mercedes-Benz,"['C-Class', 'C', '300']"
4235,2019 Chevrolet Traverse LT Leather,"53,260 mi.",4.9,(476 reviews),Used,$500 price drop,"$37,499",37499.0,1.0,476.0,500.0,53260.0,788.0,"['2019', 'Chevrolet', 'Traverse', 'LT', 'Leather']",2019,Chevrolet,"['Traverse', 'LT', 'Leather']"
4236,2020 Honda Accord Sport 1.5T,"25,668 mi.",4.4,(165 reviews),Honda Certified,"$2,000 price drop","$34,900",34900.0,0.0,165.0,2000.0,25668.0,1199.0,"['2020', 'Honda', 'Accord', 'Sport', '1.5T']",2020,Honda,"['Accord', 'Sport', '1.5T']"
4237,2021 Toyota 4Runner SR5 Premium,"10,523 mi.",4.8,(97 reviews),Used,"$1,000 price drop","$45,999",45999.0,1.0,97.0,1000.0,10523.0,1639.0,"['2021', 'Toyota', '4Runner', 'SR5', 'Premium']",2021,Toyota,"['4Runner', 'SR5', 'Premium']"
4238,2020 Acura RDX Base,"22,616 mi.",4.6,"(1,412 reviews)",Used,$400 price drop,"$41,502",41502.0,1.0,1412.0,400.0,22616.0,1078.0,"['2020', 'Acura', 'RDX', 'Base']",2020,Acura,"['RDX', 'Base']"
4239,2019 INFINITI QX60 Luxe,"23,090 mi.",4.5,(563 reviews),Used,"$1,000 price drop","$36,024",36024.0,1.0,563.0,1000.0,23090.0,874.0,"['2019', 'INFINITI', 'QX60', 'Luxe']",2019,INFINITI,"['QX60', 'Luxe']"
4240,2018 Mercedes-Benz GLE 350 Base,"35,283 mi.",3.4,(12 reviews),Used,$100 price drop,"$36,998",36998.0,1.0,12.0,100.0,35283.0,639.0,"['2018', 'Mercedes-Benz', 'GLE', '350', 'Base']",2018,Mercedes-Benz,"['GLE', '350', 'Base']"
4241,2020 Toyota Camry XSE,"56,370 mi.",4.4,(30 reviews),Used,$100 price drop,"$33,999",33999.0,1.0,30.0,100.0,56370.0,1363.0,"['2020', 'Toyota', 'Camry', 'XSE']",2020,Toyota,"['Camry', 'XSE']"
4242,2021 BMW 228 Gran Coupe 228i sDrive Gran Coupe,"35,245 mi.",4.5,"(1,235 reviews)",Used,$300 price drop,"$43,545",43545.0,1.0,1235.0,300.0,35245.0,1427.0,"['2021', 'BMW', '228', 'Gran', 'Coupe', '228i', 'sDrive', 'Gran', 'Coupe']",2021,BMW,"['228', 'Gran', 'Coupe', '228i', 'sDrive', 'Gran', 'Coupe']"
4243,2017 Chevrolet Corvette Grand Sport,"11,394 mi.",3.7,(9 reviews),Used,"$1,400 price drop","$65,990",65990.0,1.0,9.0,1400.0,11394.0,360.0,"['2017', 'Chevrolet', 'Corvette', 'Grand', 'Sport']",2017,Chevrolet,"['Corvette', 'Grand', 'Sport']"
4244,2020 Mazda CX-5 Grand Touring,"17,609 mi.",3.8,(14 reviews),Used,$200 price drop,"$30,950",30950.0,1.0,14.0,200.0,17609.0,1290.0,"['2020', 'Mazda', 'CX-5', 'Grand', 'Touring']",2020,Mazda,"['CX-5', 'Grand', 'Touring']"
4245,2021 Tesla Model Y Long Range,"23,066 mi.",4.8,(818 reviews),Used,"$2,000 price drop","$72,999",72999.0,1.0,818.0,2000.0,23066.0,1634.0,"['2021', 'Tesla', 'Model', 'Y', 'Long', 'Range']",2021,Tesla,"['Model', 'Y', 'Long', 'Range']"
4246,2020 Dodge Durango R/T,"17,643 mi.",4.4,"(3,076 reviews)",Used,$500 price drop,"$45,995",45995.0,1.0,3076.0,500.0,17643.0,1150.0,"['2020', 'Dodge', 'Durango', 'R/T']",2020,Dodge,"['Durango', 'R/T']"
4247,2017 Audi S5 3.0T quattro,"18,224 mi.",4.8,"(1,041 reviews)",Used,"$1,998 price drop","$34,495",34495.0,1.0,1041.0,1998.0,18224.0,347.0,"['2017', 'Audi', 'S5', '3.0T', 'quattro']",2017,Audi,"['S5', '3.0T', 'quattro']"
4248,2019 Ford Mustang GT Premium,"54,617 mi.",4.8,(931 reviews),Used,"$2,000 price drop","$45,990",45990.0,1.0,931.0,2000.0,54617.0,823.0,"['2019', 'Ford', 'Mustang', 'GT', 'Premium']",2019,Ford,"['Mustang', 'GT', 'Premium']"
4249,2019 Honda Passport EX-L,"14,425 mi.",4.5,(667 reviews),Honda Certified,$478 price drop,"$38,876",38876.0,0.0,667.0,478.0,14425.0,853.0,"['2019', 'Honda', 'Passport', 'EX-L']",2019,Honda,"['Passport', 'EX-L']"
4250,2019 Lexus RX 350 Base,"18,580 mi.",4.2,(801 reviews),Used,"$1,843 price drop","$39,995",39995.0,1.0,801.0,1843.0,18580.0,929.0,"['2019', 'Lexus', 'RX', '350', 'Base']",2019,Lexus,"['RX', '350', 'Base']"
4251,2020 Ford Explorer Platinum,"17,201 mi.",4.8,(711 reviews),Used,"$1,000 price drop","$45,962",45962.0,1.0,711.0,1000.0,17201.0,1168.0,"['2020', 'Ford', 'Explorer', 'Platinum']",2020,Ford,"['Explorer', 'Platinum']"
4252,2014 Porsche 911 Carrera 4S,"38,253 mi.",4.6,(658 reviews),Used,"$1,400 price drop","$98,777",98777.0,1.0,658.0,1400.0,38253.0,161.0,"['2014', 'Porsche', '911', 'Carrera', '4S']",2014,Porsche,"['911', 'Carrera', '4S']"
4253,2020 Kia Sportage LX,"23,757 mi.",4.7,(414 reviews),Used,$172 price drop,"$23,939",23939.0,1.0,414.0,172.0,23757.0,1252.0,"['2020', 'Kia', 'Sportage', 'LX']",2020,Kia,"['Sportage', 'LX']"
4254,2021 Mazda CX-5 Touring,"39,688 mi.",4.4,(187 reviews),Used,"$2,349 price drop","$28,820",28820.0,1.0,187.0,2349.0,39688.0,1581.0,"['2021', 'Mazda', 'CX-5', 'Touring']",2021,Mazda,"['CX-5', 'Touring']"
